q1,q2,q3,q4,lead,d1,d2,d3,d4,distance,spot,play
0,0,0,1,0.341666667,1,0,0,0,1,0.272727273,RUSH
0,0,0,1,0.341666667,0,1,0,0,1.8,0.353535354,SHORT_PASS
0,0,0,1,0.341666667,0,0,1,0,1.8,0.353535354,SHORT_PASS
0,0,0,1,0.341666667,1,0,0,0,1,0.696969697,RUSH
0,0,0,1,0.341666667,0,1,0,0,0.7,0.666666667,RUSH
0,0,0,1,0.341666667,1,0,0,0,1,0.303030303,SHORT_PASS
0,0,0,1,0.341666667,0,1,0,0,0.5,0.252525253,RUSH
0,0,0,1,0.341666667,0,0,1,0,0.2,0.222222222,RUSH
0,0,0,1,0.341666667,1,0,0,0,1,0.171717172,RUSH
0,0,0,1,0.341666667,0,1,0,0,0.8,0.151515152,SHORT_PASS
0,0,0,1,0.341666667,0,0,1,0,0.8,0.151515152,RUSH
0,0,0,1,0.341666667,0,0,0,1,0.8,0.151515152,SHORT_PASS
1,0,0,0,0.441666667,1,0,0,0,1,0.656565657,SHORT_PASS
1,0,0,0,0.441666667,0,1,0,0,0.7,0.626262626,RUSH
1,0,0,0,0.441666667,1,0,0,0,1,0.383838384,RUSH
1,0,0,0,0.441666667,1,0,0,0,1,0.191919192,RUSH
1,0,0,0,0.441666667,0,1,0,0,0.8,0.171717172,RUSH
1,0,0,0,0.441666667,0,0,1,0,0.8,0.171717172,MEDIUM_PASS
1,0,0,0,0.441666667,1,0,0,0,0.4,0.04040404,RUSH
1,0,0,0,0.441666667,0,1,0,0,1.7,0.171717172,RUSH
1,0,0,0,0.441666667,1,0,0,0,0.2,0.02020202,RUSH
1,0,0,0,0.441666667,0,1,0,0,0.1,0.01010101,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.666666667,RUSH
1,0,0,0,0.5,0,1,0,0,0.5,0.616161616,RUSH
1,0,0,0,0.5,0,0,1,0,0.3,0.595959596,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.555555556,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.272727273,MEDIUM_PASS
1,0,0,0,0.5,1,0,0,0,0.8,0.080808081,RUSH
1,0,0,0,0.5,0,1,0,0,0.3,0.03030303,RUSH
0,1,0,0,0.5,0,0,1,0,0.4,0.04040404,RUSH
0,1,0,0,0.5,0,0,0,1,0.1,0.01010101,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.757575758,RUSH
0,1,0,0,0.475,0,1,0,0,0.8,0.737373737,RUSH
0,1,0,0,0.475,0,0,1,0,0.5,0.707070707,RUSH
0,1,0,0,0.475,0,0,0,1,0.6,0.717171717,PUNT
0,1,0,0,0.475,1,0,0,0,1,0.646464646,SHORT_PASS
0,1,0,0,0.416666667,1,0,0,0,1,0.757575758,RUSH
0,1,0,0,0.416666667,0,1,0,0,0.8,0.737373737,LONG_PASS
0,1,0,0,0.416666667,1,0,0,0,1,0.454545455,RUSH
0,1,0,0,0.416666667,0,1,0,0,0.7,0.424242424,SHORT_PASS
0,1,0,0,0.416666667,0,0,1,0,1.2,0.474747475,MEDIUM_PASS
0,1,0,0,0.416666667,1,0,0,0,1,0.282828283,SHORT_PASS
0,0,1,0,0.391666667,1,0,0,0,1,0.757575758,RUSH
0,0,1,0,0.391666667,0,1,0,0,1.1,0.767676768,RUSH
0,0,1,0,0.391666667,0,0,1,0,1.3,0.787878788,SHORT_PASS
0,0,1,0,0.391666667,0,0,0,1,1.3,0.787878788,PUNT
0,0,1,0,0.333333333,1,0,0,0,1,0.757575758,RUSH
0,0,1,0,0.333333333,0,1,0,0,0.7,0.727272727,RUSH
0,0,1,0,0.333333333,0,0,1,0,0.9,0.747474747,RUSH
0,0,1,0,0.333333333,0,0,0,1,0.5,0.707070707,PUNT
0,0,1,0,0.266666667,1,0,0,0,1,0.848484848,RUSH
0,0,1,0,0.266666667,0,1,0,0,1.2,0.868686869,RUSH
0,0,1,0,0.266666667,0,0,1,0,0.6,0.808080808,SHORT_PASS
0,0,1,0,0.266666667,0,0,0,1,0.6,0.808080808,PUNT
0,0,0,1,0.266666667,1,0,0,0,1,0.686868687,RUSH
0,0,0,1,0.266666667,0,1,0,0,1.2,0.707070707,SHORT_PASS
0,0,0,1,0.266666667,0,0,1,0,0.6,0.646464646,SHORT_PASS
0,0,0,1,0.266666667,0,0,0,1,0.1,0.595959596,RUSH
0,0,0,1,0.266666667,1,0,0,0,1,0.575757576,SHORT_PASS
0,0,0,1,0.266666667,0,1,0,0,1,0.575757576,RUSH
0,0,0,1,0.266666667,0,0,1,0,0.9,0.565656566,SHORT_PASS
0,0,0,1,0.266666667,0,0,0,1,0.9,0.565656566,LONG_PASS
0,0,0,1,0.266666667,1,0,0,0,0.1,0.01010101,RUSH
0,0,0,1,0.266666667,0,1,0,0,0.6,0.060606061,RUSH
0,0,0,1,0.266666667,0,0,1,0,0.4,0.04040404,RUSH
0,0,0,1,0.325,1,0,0,0,1,0.535353535,LONG_PASS
0,0,0,1,0.325,1,0,0,0,1,0.242424242,RUSH
0,0,0,1,0.325,0,1,0,0,1.1,0.252525253,RUSH
0,0,0,1,0.325,0,0,1,0,0.9,0.232323232,SHORT_PASS
0,0,0,1,0.325,0,0,0,1,0.1,0.151515152,RUSH
0,0,0,1,0.325,1,0,0,0,1,0.131313131,RUSH
0,0,0,1,0.383333333,1,0,0,0,2,0.838383838,RUSH
0,0,0,1,0.333333333,1,0,0,0,1,0.676767677,SHORT_PASS
0,0,0,1,0.333333333,0,1,0,0,0.2,0.595959596,RUSH
0,0,0,1,0.333333333,1,0,0,0,1,0.494949495,SHORT_PASS
0,0,0,1,0.333333333,0,1,0,0,1,0.494949495,SHORT_PASS
0,0,0,1,0.333333333,0,0,1,0,0.3,0.424242424,RUSH
0,0,0,1,0.333333333,0,0,0,1,0.2,0.414141414,SHORT_PASS
0,0,0,1,0.333333333,1,0,0,0,1,0.383838384,SHORT_PASS
0,0,0,1,0.333333333,0,1,0,0,1,0.383838384,SHORT_PASS
0,0,0,1,0.333333333,0,0,1,0,1,0.383838384,MEDIUM_PASS
0,0,0,1,0.333333333,1,0,0,0,1,0.262626263,MEDIUM_PASS
0,0,0,1,0.333333333,1,0,0,0,1,0.151515152,SHORT_PASS
0,0,0,1,0.333333333,0,1,0,0,0.4,0.090909091,RUSH
0,0,0,1,0.333333333,0,0,1,0,0.1,0.060606061,SHORT_PASS
0,0,0,1,0.333333333,1,0,0,0,0.3,0.03030303,RUSH
0,0,0,1,0.333333333,0,1,0,0,0.4,0.04040404,SHORT_PASS
0,0,0,1,0.333333333,0,0,1,0,0.4,0.04040404,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.5,0,1,0,0,0.7,0.727272727,RUSH
1,0,0,0,0.5,0,0,1,0,0.8,0.737373737,RUSH
1,0,0,0,0.5,0,0,0,1,0.4,0.696969697,PUNT
1,0,0,0,0.5,1,0,0,0,1,0.424242424,RUSH
1,0,0,0,0.5,0,1,0,0,1,0.424242424,RUSH
1,0,0,0,0.5,0,0,1,0,0.4,0.363636364,RUSH
1,0,0,0,0.5,0,0,0,1,0.5,0.373737374,PUNT
1,0,0,0,0.45,1,0,0,0,1,0.656565657,RUSH
1,0,0,0,0.45,0,1,0,0,0.2,0.575757576,RUSH
1,0,0,0,0.45,1,0,0,0,1,0.494949495,SHORT_PASS
1,0,0,0,0.45,0,1,0,0,0.2,0.414141414,SHORT_PASS
0,1,0,0,0.441666667,1,0,0,0,1,0.757575758,MEDIUM_PASS
0,1,0,0,0.441666667,1,0,0,0,1,0.646464646,RUSH
0,1,0,0,0.441666667,1,0,0,0,1,0.424242424,RUSH
0,1,0,0,0.383333333,1,0,0,0,1,0.636363636,RUSH
0,1,0,0,0.383333333,0,1,0,0,0.8,0.616161616,RUSH
0,1,0,0,0.383333333,0,0,1,0,0.4,0.575757576,RUSH
0,1,0,0,0.383333333,1,0,0,0,0.5,0.464646465,SHORT_PASS
0,1,0,0,0.441666667,1,0,0,0,1,0.868686869,SHORT_PASS
0,1,0,0,0.441666667,0,1,0,0,0.6,0.828282828,SHORT_PASS
0,1,0,0,0.441666667,0,0,1,0,0.6,0.828282828,RUSH
0,1,0,0,0.441666667,0,0,0,1,0.3,0.797979798,PUNT
0,0,1,0,0.391666667,1,0,0,0,1,0.777777778,RUSH
0,0,1,0,0.391666667,0,1,0,0,0.6,0.737373737,RUSH
0,0,1,0,0.391666667,0,0,1,0,0.6,0.737373737,SHORT_PASS
0,0,1,0,0.391666667,0,0,0,1,0.6,0.737373737,PUNT
0,0,1,0,0.391666667,1,0,0,0,1,0.95959596,RUSH
0,0,1,0,0.391666667,0,1,0,0,0.6,0.919191919,RUSH
0,0,1,0,0.391666667,0,0,1,0,0.3,0.888888889,RUSH
0,0,1,0,0.391666667,1,0,0,0,1,0.848484848,SHORT_PASS
0,0,1,0,0.391666667,0,1,0,0,1,0.848484848,RUSH
0,0,1,0,0.391666667,0,0,1,0,0.8,0.828282828,RUSH
0,0,1,0,0.391666667,1,0,0,0,1,0.343434343,RUSH
0,0,1,0,0.391666667,0,1,0,0,0.6,0.303030303,RUSH
0,0,1,0,0.391666667,1,0,0,0,1,0.232323232,RUSH
0,0,1,0,0.391666667,0,1,0,0,0.8,0.212121212,RUSH
0,0,1,0,0.391666667,1,0,0,0,1,0.101010101,RUSH
0,0,1,0,0.391666667,0,1,0,0,0.2,0.02020202,RUSH
0,0,0,1,0.45,1,0,0,0,1,0.676767677,RUSH
0,0,0,1,0.45,0,1,0,0,0.7,0.646464646,RUSH
0,0,0,1,0.45,0,0,1,0,0.1,0.585858586,RUSH
0,0,0,1,0.45,0,0,0,1,0.1,0.585858586,RUSH
0,0,0,1,0.45,1,0,0,0,1,0.515151515,RUSH
0,0,0,1,0.45,0,1,0,0,1.2,0.535353535,RUSH
0,0,0,1,0.45,0,0,1,0,0.3,0.444444444,RUSH
0,0,0,1,0.45,1,0,0,0,1,0.404040404,MEDIUM_PASS
0,0,0,1,0.45,1,0,0,0,1,0.262626263,RUSH
0,0,0,1,0.45,0,1,0,0,0.8,0.242424242,RUSH
0,0,0,1,0.45,1,0,0,0,1,0.141414141,RUSH
0,0,0,1,0.45,0,1,0,0,0.7,0.111111111,RUSH
0,0,0,1,0.45,0,0,1,0,0.1,0.050505051,RUSH
0,0,0,1,0.45,1,0,0,0,0.3,0.03030303,RUSH
0,0,0,1,0.45,0,1,0,0,0.7,0.070707071,RUSH
0,0,0,1,0.45,0,0,1,0,0.5,0.050505051,RUSH
0,0,0,1,0.508333333,1,0,0,0,1,0.565656566,RUSH
0,0,0,1,0.508333333,0,1,0,0,0.6,0.525252525,RUSH
0,0,0,1,0.508333333,0,0,1,0,0.4,0.505050505,RUSH
0,0,0,1,0.508333333,1,0,0,0,1,0.434343434,RUSH
0,0,0,1,0.508333333,0,1,0,0,0.9,0.424242424,RUSH
0,0,0,1,0.508333333,0,0,1,0,1,0.434343434,MEDIUM_PASS
0,0,0,1,0.508333333,1,0,0,0,1,0.262626263,RUSH
0,0,0,1,0.508333333,0,1,0,0,0.9,0.252525253,RUSH
0,0,0,1,0.508333333,1,0,0,0,1,0.141414141,RUSH
0,0,0,1,0.508333333,0,1,0,0,1.2,0.161616162,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.5,0,1,0,0,0.1,0.666666667,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.444444444,RUSH
1,0,0,0,0.5,0,1,0,0,0.1,0.353535354,SHORT_PASS
1,0,0,0,0.558333333,1,0,0,0,1,0.777777778,RUSH
1,0,0,0,0.558333333,1,0,0,0,1,0.666666667,SHORT_PASS
1,0,0,0,0.558333333,0,1,0,0,0.2,0.585858586,RUSH
1,0,0,0,0.558333333,0,0,1,0,0.1,0.575757576,RUSH
1,0,0,0,0.558333333,1,0,0,0,1,0.545454545,RUSH
1,0,0,0,0.558333333,1,0,0,0,1,0.434343434,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.4,0.373737374,RUSH
1,0,0,0,0.558333333,0,0,1,0,0.2,0.353535354,RUSH
1,0,0,0,0.558333333,0,0,0,1,0.1,0.343434343,RUSH
1,0,0,0,0.558333333,1,0,0,0,1,0.252525253,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.4,0.191919192,RUSH
1,0,0,0,0.558333333,1,0,0,0,1,0.141414141,RUSH
1,0,0,0,0.558333333,0,1,0,0,0.7,0.111111111,RUSH
1,0,0,0,0.558333333,0,0,1,0,0.5,0.090909091,RUSH
1,0,0,0,0.558333333,0,0,0,1,0.6,0.101010101,FIELD_GOAL
0,1,0,0,0.533333333,1,0,0,0,1,0.585858586,RUSH
0,1,0,0,0.533333333,0,1,0,0,0.7,0.555555556,RUSH
0,1,0,0,0.533333333,0,0,1,0,0.1,0.494949495,RUSH
0,1,0,0,0.533333333,1,0,0,0,1,0.444444444,RUSH
0,1,0,0,0.533333333,0,1,0,0,0.9,0.434343434,SHORT_PASS
0,1,0,0,0.533333333,0,0,1,0,0.4,0.383838384,RUSH
0,1,0,0,0.533333333,1,0,0,0,1,0.323232323,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.585858586,RUSH
0,1,0,0,0.475,0,1,0,0,0.3,0.515151515,MEDIUM_PASS
0,1,0,0,0.475,1,0,0,0,1,0.393939394,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.202020202,RUSH
0,1,0,0,0.475,0,1,0,0,1,0.202020202,RUSH
0,1,0,0,0.475,0,0,1,0,0.4,0.141414141,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.626262626,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.808080808,RUSH
0,1,0,0,0.475,0,1,0,0,0.1,0.717171717,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.676767677,SHORT_PASS
0,1,0,0,0.475,0,1,0,0,0.2,0.595959596,SHORT_PASS
0,1,0,0,0.475,0,0,1,0,0.2,0.595959596,RUSH
0,1,0,0,0.475,1,0,0,0,1,0.454545455,SHORT_PASS
0,0,1,0,0.475,1,0,0,0,1,0.808080808,RUSH
0,0,1,0,0.475,0,1,0,0,0.8,0.787878788,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.676767677,RUSH
0,0,1,0,0.475,0,1,0,0,0.4,0.616161616,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.565656566,RUSH
0,0,1,0,0.475,0,1,0,0,1,0.565656566,SHORT_PASS
0,0,1,0,0.475,0,0,1,0,0.2,0.484848485,RUSH
0,0,1,0,0.475,0,0,0,1,0.1,0.474747475,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.838383838,RUSH
0,0,1,0,0.475,0,1,0,0,0.5,0.787878788,RUSH
0,0,1,0,0.475,0,0,1,0,0.1,0.747474747,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.717171717,RUSH
0,0,1,0,0.475,0,1,0,0,0.5,0.666666667,RUSH
0,0,1,0,0.475,0,0,1,0,0.1,0.626262626,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.595959596,RUSH
0,0,1,0,0.475,0,1,0,0,0.6,0.555555556,RUSH
0,0,1,0,0.475,0,0,1,0,0.3,0.525252525,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.474747475,RUSH
0,0,1,0,0.475,0,1,0,0,0.7,0.444444444,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.343434343,RUSH
0,0,1,0,0.475,0,1,0,0,0.7,0.313131313,RUSH
0,0,1,0,0.475,1,0,0,0,1,0.212121212,RUSH
0,0,0,1,0.508333333,1,0,0,0,1,0.696969697,RUSH
0,0,0,1,0.508333333,1,0,0,0,1,0.545454545,SHORT_PASS
0,0,0,1,0.5,1,0,0,0,1,0.818181818,RUSH
0,0,0,1,0.5,0,1,0,0,0.3,0.747474747,RUSH
0,0,0,1,0.5,1,0,0,0,1,0.707070707,RUSH
0,0,0,1,0.5,0,1,0,0,0.6,0.666666667,RUSH
0,0,0,1,0.5,0,0,1,0,0.2,0.626262626,SHORT_PASS
0,0,0,1,0.5,1,0,0,0,1,0.575757576,RUSH
0,0,0,1,0.5,0,1,0,0,0.8,0.555555556,RUSH
0,0,0,1,0.5,0,0,1,0,1.2,0.595959596,SHORT_PASS
0,0,0,1,0.5,0,0,0,1,0.3,0.505050505,PUNT
0,0,0,1,0.5,1,0,0,0,1,0.535353535,RUSH
0,0,0,1,0.5,1,0,0,0,1,0.414141414,RUSH
0,0,0,1,0.5,0,1,0,0,0.3,0.343434343,SHORT_PASS
0,0,0,1,0.5,0,0,1,0,0.3,0.343434343,FIELD_GOAL
0,0,0,0,0.441666667,1,0,0,0,1,0.252525253,RUSH
0,0,0,0,0.441666667,0,1,0,0,0.8,0.232323232,RUSH
0,0,0,0,0.441666667,0,0,1,0,0.5,0.202020202,RUSH
0,0,0,0,0.441666667,0,0,0,1,0.6,0.212121212,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.5,0,1,0,0,0.7,0.727272727,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.1,0.666666667,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.616161616,RUSH
1,0,0,0,0.5,0,1,0,0,0.5,0.565656566,RUSH
1,0,0,0,0.5,0,0,1,0,0.2,0.535353535,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.383838384,SHORT_PASS
1,0,0,0,0.5,0,1,0,0,0.3,0.313131313,RUSH
1,0,0,0,0.5,0,0,1,0,0.6,0.343434343,SHORT_PASS
1,0,0,0,0.5,0,0,0,1,1.1,0.393939394,PUNT
1,0,0,0,0.441666667,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.441666667,0,1,0,0,0.8,0.737373737,RUSH
1,0,0,0,0.441666667,0,0,1,0,0.9,0.747474747,RUSH
1,0,0,0,0.441666667,0,0,0,1,0.2,0.676767677,PUNT
0,1,0,0,0.441666667,1,0,0,0,1,0.777777778,RUSH
0,1,0,0,0.441666667,0,1,0,0,0.9,0.767676768,RUSH
0,1,0,0,0.441666667,0,0,1,0,0.8,0.757575758,MEDIUM_PASS
0,1,0,0,0.441666667,1,0,0,0,1,0.555555556,RUSH
0,1,0,0,0.441666667,0,1,0,0,0.5,0.505050505,RUSH
0,1,0,0,0.441666667,0,0,1,0,0.4,0.494949495,RUSH
0,1,0,0,0.441666667,1,0,0,0,1,0.313131313,RUSH
0,1,0,0,0.441666667,1,0,0,0,1,0.111111111,RUSH
0,1,0,0,0.5,1,0,0,0,1,0.848484848,RUSH
0,1,0,0,0.5,0,1,0,0,0.6,0.808080808,RUSH
0,1,0,0,0.5,1,0,0,0,1,0.686868687,RUSH
0,1,0,0,0.5,0,1,0,0,0.1,0.595959596,SHORT_PASS
0,1,0,0,0.5,1,0,0,0,1,0.535353535,RUSH
0,1,0,0,0.5,0,1,0,0,0.1,0.444444444,RUSH
0,1,0,0,0.5,1,0,0,0,1,0.292929293,RUSH
0,1,0,0,0.5,0,1,0,0,0.2,0.212121212,RUSH
0,1,0,0,0.5,1,0,0,0,1,0.151515152,RUSH
0,1,0,0,0.5,0,1,0,0,0.3,0.080808081,RUSH
0,1,0,0,0.5,1,0,0,0,0.3,0.03030303,RUSH
0,1,0,0,0.5,0,1,0,0,0.1,0.01010101,RUSH
0,1,0,0,0.558333333,1,0,0,0,1,0.575757576,SHORT_PASS
0,1,0,0,0.558333333,0,1,0,0,0.3,0.505050505,SHORT_PASS
0,1,0,0,0.558333333,0,0,1,0,0.3,0.505050505,RUSH
0,1,0,0,0.558333333,1,0,0,0,1,0.343434343,RUSH
0,1,0,0,0.558333333,0,1,0,0,0.5,0.292929293,SHORT_PASS
0,1,0,0,0.558333333,0,0,1,0,0.5,0.292929293,RUSH
0,1,0,0,0.558333333,1,0,0,0,1,0.202020202,RUSH
0,1,0,0,0.558333333,1,0,0,0,0.9,0.090909091,RUSH
0,1,0,0,0.616666667,1,0,0,0,1,0.777777778,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.797979798,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.5,0.747474747,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.666666667,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.7,0.636363636,RUSH
0,0,1,0,0.616666667,0,1,0,0,2.1,0.777777778,RUSH
0,0,1,0,0.616666667,0,0,1,0,0.6,0.626262626,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.363636364,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.2,0.282828283,RUSH
0,0,1,0,0.616666667,1,0,0,0,1,0.262626263,RUSH
0,0,1,0,0.616666667,0,1,0,0,0.6,0.222222222,RUSH
0,0,1,0,0.675,1,0,0,0,1,0.535353535,RUSH
0,0,1,0,0.675,0,1,0,0,0.5,0.484848485,RUSH
0,0,1,0,0.675,1,0,0,0,1,0.424242424,SHORT_PASS
0,0,1,0,0.675,0,1,0,0,0.7,0.393939394,MEDIUM_PASS
0,0,1,0,0.675,1,0,0,0,1,0.212121212,RUSH
0,0,1,0,0.675,1,0,0,0,0.7,0.070707071,RUSH
0,0,1,0,0.675,0,1,0,0,0.3,0.03030303,RUSH
0,0,1,0,0.675,0,0,1,0,0.3,0.03030303,RUSH
0,0,1,0,0.675,0,0,1,0,1.7,0.171717172,RUSH
0,0,1,0,0.675,0,0,0,1,3.5,0.353535354,FIELD_GOAL
0,0,0,1,0.7,1,0,0,0,1,0.888888889,RUSH
0,0,0,1,0.7,1,0,0,0,1,0.707070707,RUSH
0,0,0,1,0.7,0,1,0,0,0.7,0.676767677,SHORT_PASS
0,0,0,1,0.7,0,0,1,0,0.7,0.676767677,RUSH
0,0,0,1,0.7,1,0,0,0,1,0.555555556,RUSH
0,0,0,1,0.7,1,0,0,0,1,0.414141414,RUSH
0,0,0,1,0.7,0,1,0,0,1.1,0.424242424,RUSH
0,0,0,1,0.7,1,0,0,0,1,0.303030303,RUSH
0,0,0,1,0.7,0,1,0,0,0.6,0.262626263,RUSH
0,0,0,1,0.7,0,0,1,0,0.3,0.232323232,RUSH
0,0,0,1,0.7,1,0,0,0,1,0.161616162,RUSH
0,0,0,1,0.7,0,1,0,0,0.6,0.121212121,RUSH
0,0,0,1,0.7,0,0,1,0,0.4,0.101010101,RUSH
0,0,0,1,0.708333333,1,0,0,0,1,0.757575758,RUSH
0,0,0,1,0.708333333,0,1,0,0,1.2,0.777777778,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.737373737,RUSH
1,0,0,0,0.5,0,1,0,0,0.4,0.676767677,RUSH
1,0,0,0,0.5,0,0,1,0,0.2,0.656565657,RUSH
1,0,0,0,0.5,1,0,0,0,1,0.616161616,RUSH
1,0,0,0,0.5,0,1,0,0,0.7,0.585858586,SHORT_PASS
1,0,0,0,0.5,0,0,1,0,0.7,0.585858586,RUSH
1,0,0,0,0.5,0,0,0,1,1,0.616161616,PUNT
1,0,0,0,0.45,1,0,0,0,1,0.787878788,RUSH
1,0,0,0,0.45,0,1,0,0,0.7,0.757575758,MEDIUM_PASS
1,0,0,0,0.45,1,0,0,0,1,0.565656566,RUSH
1,0,0,0,0.45,0,1,0,0,0.8,0.545454545,RUSH
1,0,0,0,0.45,0,0,1,0,0.2,0.484848485,RUSH
1,0,0,0,0.45,0,0,0,1,0.3,0.494949495,PUNT
1,0,0,0,0.45,1,0,0,0,1,0.808080808,RUSH
1,0,0,0,0.45,0,1,0,0,0.1,0.717171717,RUSH
1,0,0,0,0.45,0,0,1,0,0.4,0.747474747,RUSH
1,0,0,0,0.45,0,0,0,1,0.3,0.737373737,PUNT
1,0,0,0,0.391666667,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.391666667,0,1,0,0,0.9,0.747474747,RUSH
1,0,0,0,0.391666667,0,0,1,0,0.4,0.696969697,RUSH
1,0,0,0,0.391666667,1,0,0,0,1,0.494949495,SHORT_PASS
1,0,0,0,0.391666667,0,1,0,0,1,0.494949495,RUSH
1,0,0,0,0.333333333,1,0,0,0,1,0.757575758,RUSH
1,0,0,0,0.333333333,0,1,0,0,1.1,0.767676768,RUSH
1,0,0,0,0.333333333,0,0,1,0,0.6,0.717171717,RUSH
1,0,0,0,0.333333333,0,0,0,1,0.4,0.696969697,PUNT
0,1,0,0,0.275,1,0,0,0,1,0.474747475,RUSH
0,1,0,0,0.275,0,1,0,0,0.8,0.454545455,RUSH
0,1,0,0,0.275,1,0,0,0,1,0.313131313,SHORT_PASS
0,1,0,0,0.283333333,1,0,0,0,0.5,0.616161616,RUSH
0,1,0,0,0.283333333,1,0,0,0,1,0.525252525,RUSH
0,1,0,0,0.283333333,0,1,0,0,0.3,0.454545455,LONG_PASS
0,1,0,0,0.283333333,1,0,0,0,1,0.232323232,RUSH
0,1,0,0,0.283333333,0,1,0,0,0.4,0.171717172,RUSH
0,1,0,0,0.283333333,0,0,1,0,0.2,0.151515152,RUSH
0,1,0,0,0.283333333,1,0,0,0,1,0.121212121,RUSH
0,1,0,0,0.283333333,0,1,0,0,0.2,0.04040404,RUSH
0,1,0,0,0.283333333,1,0,0,0,0.2,0.02020202,RUSH
0,1,0,0,0.283333333,0,1,0,0,0.1,0.01010101,RUSH
0,1,0,0,0.283333333,0,0,1,0,0.1,0.01010101,RUSH
0,0,1,0,0.341666667,1,0,0,0,1,0.808080808,RUSH
0,0,1,0,0.341666667,0,1,0,0,0.1,0.717171717,SHORT_PASS
0,0,1,0,0.341666667,0,0,1,0,0.1,0.717171717,RUSH
0,0,1,0,0.341666667,1,0,0,0,1,0.565656566,RUSH
0,0,1,0,0.341666667,1,0,0,0,1,0.252525253,RUSH
0,0,1,0,0.341666667,0,1,0,0,0.8,0.232323232,RUSH
0,0,1,0,0.341666667,1,0,0,0,1,0.131313131,RUSH
0,0,1,0,0.341666667,0,1,0,0,0.6,0.090909091,RUSH
0,0,1,0,0.341666667,0,0,1,0,0.1,0.04040404,RUSH
0,0,1,0,0.341666667,1,0,0,0,0.1,0.01010101,RUSH
0,0,0,1,0.4,1,0,0,0,1,0.808080808,RUSH
0,0,0,1,0.4,0,1,0,0,0.8,0.787878788,RUSH
0,0,0,1,0.4,0,0,1,0,0.7,0.777777778,SHORT_PASS
0,0,0,1,0.4,0,0,0,1,0.7,0.777777778,PUNT
0,0,0,1,0.4,1,0,0,0,1,0.808080808,SHORT_PASS
0,0,0,1,0.4,0,1,0,0,1,0.808080808,RUSH
0,0,0,1,0.4,0,0,1,0,2,0.909090909,SHORT_PASS
0,0,0,1,0.4,0,0,0,1,2,0.909090909,PUNT
0,0,0,1,0.4,1,0,0,0,1,0.808080808,RUSH
0,0,0,1,0.4,0,1,0,0,0.4,0.747474747,RUSH
0,0,0,1,0.4,1,0,0,0,1,0.686868687,SHORT_PASS
0,0,0,1,0.4,0,1,0,0,1,0.686868687,RUSH
0,0,0,1,0.4,0,0,1,0,0.4,0.626262626,RUSH
0,0,0,1,0.4,1,0,0,0,1,0.535353535,RUSH
0,0,0,1,0.4,1,0,0,0,1.5,0.474747475,RUSH
0,0,0,1,0.4,0,1,0,0,1.4,0.464646465,RUSH
0,0,0,1,0.4,0,0,1,0,2,0.525252525,RUSH
0,0,0,1,0.4,0,0,0,1,2.2,0.545454545,SHORT_PASS
0,0,0,1,0.333333333,1,0,0,0,1,0.757575758,RUSH
0,0,0,1,0.333333333,0,1,0,0,0.3,0.686868687,RUSH
0,0,0,1,0.333333333,0,0,1,0,0.1,0.666666667,RUSH
0,0,0,1,0.333333333,1,0,0,0,1,0.616161616,SHORT_PASS
0,0,0,1,0.333333333,0,1,0,0,1,0.616161616,RUSH
0,0,0,1,0.333333333,0,0,1,0,0.9,0.606060606,SHORT_PASS
1,0,0,0,0.5,1,0,0,0,1,0.717171717,RUSH
